drug_id	target_id	drug_target_references
DB08113	BE0003761	
DB08113	BE0003762	
DB08114	BE0003761	
DB08114	BE0003762	
DB08115	BE0004120	
DB08116	BE0004185	
DB08118	BE0001056	
DB08119	BE0003531	
DB08120	BE0001298	
DB08121	BE0000215	
DB08122	BE0001072	
DB08123	BE0001072	
DB08124	BE0001072	
DB08125	BE0001072	
DB08126	BE0001072	
DB08128	BE0000865	
DB08129	BE0000865	
DB08130	BE0000870	
DB08131	BE0001438	
DB08132	BE0001072	
DB08133	BE0001072	
DB08134	BE0001072	
DB08135	BE0001072	
DB08136	BE0001072	
DB08137	BE0001072	
DB08138	BE0001072	
DB08139	BE0001072	
DB08140	BE0001072	
DB08141	BE0001072	
DB08142	BE0001072	
DB08142	BE0001082	
DB08143	BE0000216	
DB08144	BE0004154	
DB08145	BE0004154	
DB08146	BE0004154	
DB08147	BE0000623	
DB08148	BE0003761	
DB08148	BE0003762	
DB08149	BE0003761	
DB08149	BE0003762	
DB08150	BE0003761	
DB08150	BE0003762	
DB08151	BE0000916	
DB08152	BE0000048	
DB08153	BE0001898	
DB08154	BE0001594	
DB08155	BE0000267	
DB08155	BE0000322	
DB08156	BE0000267	
DB08156	BE0000322	
DB08157	BE0000267	
DB08157	BE0000322	
DB08158	BE0004189	
DB08159	BE0000971	
DB08160	BE0004187	
DB08161	BE0004190	
DB08162	BE0003762	
DB08162	BE0003761	
DB08162	BE0001016	
DB08162	BE0004191	
DB08163	BE0000101	
DB08164	BE0000854	
DB08165	BE0000322	
DB08166	BE0001277	
DB08167	BE0000426	
DB08167	BE0004193	
DB08168	BE0004194	
DB08168	BE0001399	
DB08168	BE0001608	
DB08169	BE0000382	
DB08170	BE0003690	
DB08171	BE0001723	
DB08172	BE0000382	
DB08173	BE0000216	
DB08174	BE0000216	
DB08175	BE0003740	
DB08175	BE0000078	
DB08175	BE0003781	
DB08176	BE0002196	
DB08177	BE0001363	
DB08178	BE0001072	
DB08178	BE0003734	
DB08179	BE0000962	
DB08180	BE0002373	
DB08180	BE0001142	
DB08181	BE0001668	
DB08182	BE0001072	
DB08182	BE0003734	
DB08184	BE0001739	
DB08185	BE0003279	
DB08185	BE0004197	
DB08185	BE0003676	
DB08185	BE0004198	
DB08185	BE0004199	
DB08185	BE0004200	
DB08185	BE0004201	
DB08185	BE0004202	
DB08185	BE0004203	
DB08185	BE0004204	
DB08185	BE0004205	
DB08185	BE0004206	
DB08185	BE0004207	
DB08185	BE0004208	
DB08185	BE0004209	
DB08185	BE0004210	
DB08185	BE0004211	
DB08185	BE0004212	
DB08185	BE0004213	
DB08185	BE0004214	
DB08185	BE0004215	
DB08185	BE0004216	
DB08185	BE0004217	
DB08185	BE0004218	
DB08185	BE0004219	
DB08185	BE0004220	
DB08185	BE0004221	
DB08186	BE0002683	
DB08187	BE0000048	
DB08188	BE0001594	
DB08190	BE0000220	
DB08191	BE0004105	
DB08192	BE0000838	
DB08193	BE0003806	
DB08194	BE0001120	
DB08195	BE0001646	
DB08196	BE0001668	
DB08197	BE0001120	
DB08198	BE0001852	
DB08199	BE0003355	
DB08200	BE0002180	
DB08201	BE0002180	
DB08202	BE0000322	
DB08203	BE0004001	
DB08204	BE0001501	
DB08208	BE0000870	
DB08209	BE0004222	
DB08210	BE0001056	
DB08211	BE0001594	
DB08212	BE0002050	
DB08213	BE0001162	
DB08214	BE0000005	
DB08215	BE0003849	
DB08215	BE0003850	
DB08215	BE0003851	
DB08215	BE0003852	
DB08215	BE0003952	
DB08215	BE0003953	
DB08215	BE0003954	
DB08216	BE0001668	
DB08217	BE0000957	
DB08217	BE0004223	
DB08217	BE0004224	
DB08217	BE0004225	
DB08218	BE0003734	
DB08218	BE0001072	
DB08219	BE0003734	
DB08219	BE0001072	
DB08220	BE0003728	
DB08220	BE0001777	
DB08221	BE0003379	
DB08222	BE0003898	
DB08222	BE0000683	
DB08224	BE0002705	
DB08226	BE0003366	
DB08226	BE0003367	
DB08226	BE0003368	
DB08226	BE0003369	
DB08226	BE0003370	
DB08227	BE0001996	
DB08228	BE0000220	
DB08229	BE0001162	
DB08230	BE0001277	
DB08231	BE0001612	
DB08231	BE0004017	
DB08231	BE0004018	
DB08231	BE0004226	
DB08231	BE0003762	
DB08231	BE0003761	
DB08231	BE0004227	
DB08231	BE0004228	
DB08231	BE0004229	
DB08231	BE0004230	
DB08231	BE0004231	
DB08231	BE0004232	
DB08231	BE0004233	
DB08231	BE0004234	
DB08231	BE0000418	
DB08231	BE0004235	
DB08231	BE0004236	
DB08231	BE0000014	
DB08231	BE0001333	
DB08231	BE0004148	
DB08231	BE0004019	
DB08231	BE0003728	
DB08231	BE0004237	
DB08231	BE0001326	
DB08231	BE0000695	
DB08231	BE0000358	
DB08231	BE0004238	
DB08231	BE0004239	
DB08231	BE0001210	
DB08231	BE0003181	
DB08231	BE0003491	
DB08231	BE0004240	
DB08231	BE0004241	
DB08231	BE0001432	
DB08231	BE0004242	
DB08231	BE0004024	
DB08231	BE0004021	
DB08231	BE0004243	
DB08231	BE0001732	
DB08231	BE0003814	
DB08231	BE0004244	
DB08231	BE0004246	
DB08231	BE0004247	
DB08231	BE0002442	
DB08231	BE0000071	
DB08232	BE0000333	
DB08232	BE0001178	
DB08233	BE0003734	
DB08233	BE0001072	
DB08234	BE0004248	
DB08234	BE0000330	
DB08234	BE0009124	
DB08234	BE0004138	
DB08235	BE0004249	
DB08235	BE0004250	
DB08235	BE0004251	
DB08235	BE0004252	
DB08235	BE0004253	
DB08235	BE0004254	
DB08235	BE0004255	
DB08236	BE0004249	
DB08236	BE0004250	
DB08236	BE0004251	
DB08236	BE0004252	
DB08236	BE0004253	
DB08236	BE0004254	
DB08236	BE0004255	
DB08237	BE0003870	
DB08238	BE0000689	
DB08239	BE0001852	
DB08240	BE0001683	
DB08241	BE0003734	
DB08241	BE0001072	
DB08242	BE0001019	
DB08244	BE0001852	
DB08245	BE0001360	
DB08246	BE0001852	
DB08247	BE0001072	
DB08248	BE0003734	
DB08248	BE0001072	
DB08249	BE0000382	
DB08249	BE0004256	
DB08249	BE0004257	
DB08249	BE0001305	
DB08250	BE0001852	
DB08251	BE0001162	
DB08252	BE0001668	
DB08253	BE0001400	
DB08254	BE0000048	
DB08254	BE0001739	
DB08255	BE0004258	
DB08256	BE0000950	
DB08257	BE0000950	
DB08258	BE0000950	
DB08259	BE0000950	
DB08260	BE0001810	
DB08261	BE0004080	
DB08262	BE0000130	
DB08262	BE0000629	
DB08263	BE0002503	
DB08264	BE0004259	
DB08264	BE0004260	
DB08265	BE0002006	
DB08266	BE0004261	
DB08266	BE0003367	
DB08266	BE0003368	
DB08266	BE0003369	
DB08266	BE0003370	
DB08267	BE0001405	
DB08268	BE0001405	
DB08270	BE0003417	
DB08271	BE0003689	
DB08271	BE0001198	
DB08271	BE0001116	
DB08271	BE0003696	
DB08272	BE0004263	
DB08273	BE0004264	
DB08273	BE0004265	
DB08274	BE0001732	
DB08275	BE0004266	
DB08276	BE0003893	
DB08277	BE0000329	
DB08278	BE0001478	
DB08279	BE0001478	
DB08280	BE0000329	
DB08281	BE0002050	
DB08282	BE0002050	
DB08283	BE0000978	
DB08284	BE0002050	
DB08285	BE0001072	
DB08285	BE0003734	
DB08286	BE0001594	
DB08286	BE0001732	
DB08287	BE0003417	
DB08289	BE0003836	
DB08291	BE0002683	
DB08292	BE0001898	
DB08293	BE0001898	
DB08294	BE0004264	
DB08294	BE0002815	
DB08295	BE0004264	
DB08295	BE0004265	
DB08296	BE0002815	
DB08297	BE0002567	
DB08299	BE0001133	
DB08299	BE0000487	
DB08299	BE0001287	
DB08300	BE0001315	
DB08301	BE0000322	
DB08302	BE0000215	
DB08303	BE0000829	
DB08304	BE0000829	
DB08305	BE0000829	
DB08306	BE0001358	
DB08307	BE0004267	
DB08308	BE0001607	
DB08309	BE0001072	
DB08309	BE0003734	
DB08310	BE0004268	
DB08312	BE0001072	
DB08313	BE0001167	
DB08314	BE0004154	
DB08315	BE0004154	
DB08316	BE0004154	
DB08317	BE0004154	
DB08318	BE0004154	
DB08319	BE0003956	
DB08320	BE0000123	
DB08320	BE0003740	
DB08321	BE0003505	
DB08322	BE0000916	
DB08323	BE0003805	
DB08324	BE0004269	
DB08325	BE0004270	
DB08325	BE0004271	
DB08326	BE0004272	
DB08327	BE0003806	
DB08328	BE0001422	
DB08329	BE0000322	
DB08330	BE0003854	
DB08330	BE0000938	
DB08330	BE0001005	
DB08330	BE0003855	
DB08330	BE0003856	
DB08330	BE0003857	
DB08330	BE0003858	
DB08330	BE0003859	
DB08330	BE0003860	
DB08330	BE0003861	
DB08331	BE0003967	
DB08332	BE0002815	
DB08333	BE0001855	
DB08334	BE0001855	
DB08335	BE0001855	
DB08336	BE0001358	
DB08337	BE0001358	
DB08338	BE0001209	
DB08339	BE0000014	
DB08340	BE0001209	
DB08341	BE0000871	
DB08342	BE0004275	
DB08342	BE0003181	
DB08342	BE0004276	
DB08342	BE0004277	
DB08342	BE0004278	
DB08342	BE0004279	
DB08344	BE0004280	
DB08345	BE0001209	
DB08346	BE0001898	
DB08347	BE0000172	
DB08348	BE0001869	
DB08348	BE0004281	
DB08348	BE0004282	
DB08348	BE0004049	
DB08348	BE0004283	
DB08349	BE0001019	
DB08350	BE0000014	
DB08351	BE0001019	
DB08352	BE0001019	
DB08353	BE0001209	
DB08354	BE0001209	
DB08355	BE0003734	
DB08355	BE0001072	
DB08356	BE0004284	
DB08357	BE0000426	
DB08357	BE0004285	
DB08357	BE0004286	
DB08358	BE0001373	
DB08358	BE0004064	
DB08359	BE0000801	
DB08360	BE0001209	
DB08361	BE0001316	
DB08362	BE0001209	
DB08363	BE0003380	
DB08364	BE0004287	
DB08365	BE0003335	
DB08366	BE0000800	
DB08367	BE0004288	
DB08368	BE0003753	
DB08369	BE0003549	
DB08370	BE0000814	
DB08371	BE0000623	
DB08371	BE0000230	
DB08372	BE0002050	
DB08372	BE0001594	
DB08373	BE0004289	
DB08374	BE0003531	
DB08375	BE0004290	
DB08375	BE0001755	
DB08375	BE0001358	
DB08376	BE0004291	
DB08377	BE0002815	
DB08378	BE0004292	
DB08378	BE0004293	
DB08378	BE0004294	
DB08379	BE0001594	
DB08382	BE0000854	
DB08383	BE0000631	
DB08384	BE0000631	
DB08385	BE0002194	
DB08386	BE0000631	
DB08387	BE0000631	
DB08388	BE0000966	
DB08389	BE0000631	
DB08390	BE0001478	
DB08391	BE0000631	
DB08392	BE0003382	
DB08393	BE0003382	
DB08394	BE0002815	
DB08395	BE0001019	
DB08396	BE0004312	
DB08397	BE0000623	
DB08398	BE0000123	
DB08398	BE0003740	
DB08399	BE0003840	
DB08399	BE0003841	
DB08399	BE0003842	
DB08400	BE0002194	
DB08401	BE0004313	
DB08402	BE0000215	
DB08402	BE0003740	
DB08402	BE0000412	
DB08403	BE0000920	
DB08403	BE0001182	
DB08404	BE0004133	
DB08405	BE0004133	
DB08406	BE0000330	
DB08407	BE0000800	
DB08408	BE0001422	
DB08409	BE0002815	
DB08409	BE0003805	
DB08410	BE0002815	
DB08411	BE0002815	
DB08412	BE0002815	
DB08413	BE0003836	
DB08413	BE0004314	
DB08414	BE0002050	
DB08416	BE0000322	
DB08418	BE0000322	
DB08419	BE0003764	
DB08420	BE0001739	
DB08421	BE0001732	
DB08422	BE0000048	
DB08423	BE0001019	
DB08424	BE0001019	
DB08426	BE0000216	
DB08427	BE0001491	
DB08428	BE0003804	
DB08428	BE0002050	
DB08429	BE0000854	
DB08430	BE0004111	
DB08431	BE0004058	
DB08432	BE0000498	
DB08433	BE0001352	
DB08434	BE0004321	
DB08435	BE0000215	
DB08436	BE0001120	
DB08437	BE0003823	
DB08437	BE0003824	
DB08437	BE0003825	
DB08437	BE0003826	
DB08437	BE0003827	
DB08437	BE0003828	
DB08437	BE0003829	
DB08437	BE0003830	
DB08437	BE0003831	
DB08437	BE0003832	
DB08437	BE0003833	
DB08437	BE0003834	
DB08437	BE0004322	
DB08438	BE0001361	
DB08439	BE0000262	
DB08439	BE0000994	
DB08440	BE0001998	
DB08441	BE0001072	
DB08442	BE0001120	
DB08443	BE0001120	
DB08444	BE0001594	
DB08445	BE0000854	
DB08446	BE0001594	
DB08447	BE0003768	
DB08448	BE0000330	
DB08449	BE0000747	
DB08450	BE0003782	
DB08451	BE0002012	
DB08453	BE0003854	
DB08453	BE0000938	
DB08453	BE0001005	
DB08453	BE0003855	
DB08453	BE0003856	
DB08453	BE0003857	
DB08453	BE0003858	
DB08453	BE0003859	
DB08453	BE0003860	
DB08453	BE0003861	
DB08453	BE0002472	
DB08453	BE0003905	
DB08453	BE0002474	
DB08453	BE0002473	
DB08453	BE0003906	
DB08453	BE0003907	
DB08453	BE0003908	
DB08453	BE0003909	
DB08454	BE0004324	
DB08456	BE0001248	
DB08457	BE0002050	
DB08458	BE0001553	
DB08459	BE0001594	
DB08460	BE0001594	
DB08461	BE0000132	
DB08462	BE0000838	
DB08463	BE0001072	
DB08463	BE0003734	
DB08464	BE0001898	
DB08464	BE0001165	
DB08465	BE0001898	
DB08465	BE0001165	
DB08466	BE0001680	
DB08469	BE0002743	
DB08470	BE0002743	
DB08471	BE0002743	
DB08472	BE0003930	
DB08473	BE0001209	
DB08474	BE0001732	
DB08475	BE0004332	
DB08476	BE0001182	
DB08478	BE0000324	
DB08479	BE0000324	
DB08480	BE0002196	
DB08481	BE0001478	
DB08482	BE0000920	
DB08484	BE0002431	
DB08485	BE0001769	
DB08486	BE0000130	
DB08486	BE0000629	
DB08487	BE0000216	
DB08488	BE0000216	
DB08489	BE0003690	
DB08490	BE0000966	
DB08491	BE0000920	
DB08492	BE0000309	
DB08493	BE0003690	
DB08494	BE0001594	
DB08495	BE0000216	
DB08497	BE0001162	
DB08498	BE0001162	
DB08499	BE0001162	
DB08500	BE0000916	
DB08501	BE0001772	
DB08502	BE0001594	
DB08503	BE0000916	
DB08504	BE0000854	
DB08505	BE0003985	
DB08506	BE0004334	
DB08507	BE0001116	
DB08508	BE0004335	
DB08509	BE0003372	
DB08510	BE0003805	
DB08511	BE0001405	
DB08512	BE0001405	
DB08513	BE0000923	
DB08513	BE0000033	
DB08513	BE0000977	
DB08514	BE0001405	
DB08515	BE0003910	
DB08515	BE0003911	
DB08515	BE0003912	
DB08515	BE0003913	
DB08515	BE0003914	
DB08515	BE0003915	
DB08515	BE0003916	
DB08515	BE0002347	
DB08515	BE0002349	
DB08515	BE0003917	
DB08515	BE0003918	
DB08515	BE0002348	
DB08515	BE0003919	
DB08515	BE0003920	
DB08516	BE0002196	
DB08517	BE0003757	
DB08519	BE0000369	
DB08520	BE0000695	
DB08521	BE0001019	
DB08521	BE0000923	
DB08522	BE0001019	
DB08523	BE0002536	
DB08523	BE0001475	
DB08524	BE0002536	
DB08525	BE0002536	
DB08526	BE0003970	
DB08527	BE0003734	
DB08527	BE0001072	
DB08528	BE0001594	
DB08529	BE0003570	
DB08530	BE0000854	
DB08531	BE0001072	
DB08532	BE0001072	
DB08533	BE0001072	
DB08534	BE0001072	
DB08535	BE0001072	
DB08536	BE0001072	
DB08537	BE0001072	
DB08538	BE0001072	
DB08539	BE0001072	
DB08540	BE0003372	
DB08541	BE0004336	
DB08542	BE0004337	
DB08543	BE0003372	
DB08544	BE0003930	
DB08545	BE0004339	
DB08546	BE0000048	
DB08547	BE0003805	
DB08548	BE0004332	
DB08549	BE0000623	
DB08550	BE0000865	
DB08551	BE0001358	
DB08551	BE0003894	
DB08551	BE0002718	
DB08552	BE0001358	
DB08553	BE0000634	
DB08554	BE0004340	
DB08554	BE0001526	
DB08555	BE0001097	
DB08556	BE0003752	
DB08557	BE0001120	
DB08558	BE0002505	
DB08558	BE0001688	
DB08558	BE0000172	
DB08558	BE0004338	
DB08559	BE0003806	
DB08560	BE0000215	
DB08561	BE0000966	
DB08562	BE0003836	
DB08562	BE0002815	
DB08562	BE0004341	
DB08564	BE0000838	
DB08565	BE0003531	
DB08566	BE0003531	
DB08568	BE0003761	
DB08568	BE0003762	
DB08569	BE0003761	
DB08569	BE0003762	
DB08570	BE0001930	
DB08570	BE0001468	
DB08571	BE0001468	
DB08572	BE0003734	
DB08572	BE0001072	
DB08573	BE0001358	
DB08574	BE0004342	
DB08575	BE0000266	
DB08576	BE0001982	
DB08577	BE0002131	
DB08578	BE0001478	
DB08579	BE0001478	
DB08580	BE0001478	
DB08581	BE0001478	
DB08582	BE0001478	
DB08583	BE0000014	
DB08585	BE0004343	
DB08586	BE0004343	
DB08587	BE0003007	
DB08588	BE0000854	
DB08589	BE0003007	
DB08590	BE0004344	
DB08591	BE0000623	
DB08593	BE0000623	
DB08594	BE0003417	
DB08595	BE0000123	
DB08595	BE0003740	
DB08596	BE0003317	
DB08597	BE0000264	
DB08597	BE0000695	
DB08598	BE0001594	
DB08598	BE0002050	
DB08599	BE0001198	
DB08600	BE0002050	
DB08601	BE0003740	
DB08601	BE0000412	
DB08602	BE0000706	
DB08603	BE0004345	
DB08604	BE0002006	
DB08604	BE0000332	
DB08604	BE0001774	
DB08604	BE0009125	
DB08604	BE0004347	
DB08604	BE0000956	
DB08604	BE0000132	
DB08604	BE0003848	
DB08604	BE0000215	
DB08604	BE0000507	
DB08605	BE0003119	
DB08605	BE0002006	
DB08606	BE0002007	
DB08607	BE0002887	
DB08608	BE0004348	
DB08609	BE0004348	
DB08610	BE0004348	
DB08611	BE0001646	
DB08612	BE0004349	
DB08613	BE0003523	
DB08614	BE0003758	
DB08615	BE0000426	
DB08617	BE0000230	
DB08618	BE0003805	
DB08619	BE0004080	
DB08620	BE0003963	
DB08621	BE0001544	
DB08622	BE0000787	
DB08623	BE0001358	
DB08624	BE0000048	
DB08624	BE0003721	
DB08626	BE0000266	
DB08627	BE0000801	
DB08628	BE0000801	
DB08629	BE0003840	
DB08629	BE0003841	
DB08629	BE0003842	
DB08631	BE0000865	
DB08632	BE0000130	
DB08632	BE0000629	
DB08633	BE0001534	
DB08634	BE0001594	
DB08635	BE0004312	
DB08636	BE0003759	
DB08637	BE0003759	
DB08638	BE0002884	
DB08639	BE0002050	
DB08640	BE0003758	
DB08641	BE0003758	
DB08642	BE0000330	
DB08643	BE0001116	
DB08644	BE0003935	
DB08645	BE0000322	
DB08646	BE0002746	
DB08646	BE0004354	
DB08646	BE0004355	
DB08646	BE0004356	
DB08646	BE0004357	
DB08646	BE0004358	
DB08646	BE0004359	
DB08647	BE0003836	
DB08648	BE0004360	
DB08648	BE0001491	
DB08648	BE0004361	
DB08649	BE0004362	
DB08649	BE0004363	
DB08651	BE0004366	
DB08651	BE0002425	
DB08652	BE0004362	
DB08652	BE0004363	
DB08653	BE0004362	
DB08653	BE0004363	
DB08654	BE0000865	
DB08655	BE0004367	
DB08656	BE0003801	
DB08657	BE0004368	
DB08658	BE0002180	
DB08659	BE0000322	
DB08660	BE0001209	
DB08661	BE0003317	
DB08662	BE0003804	
DB08663	BE0001732	
DB08664	BE0001732	
DB08665	BE0001594	
DB08666	BE0002012	
DB08667	BE0002012	
DB08668	BE0002012	
DB08669	BE0002012	
DB08670	BE0002012	
DB08671	BE0002012	
DB08672	BE0000854	
DB08673	BE0001072	
DB08674	BE0002373	
DB08674	BE0002372	
DB08675	BE0000117	
DB08676	BE0002373	
DB08676	BE0002372	
DB08677	BE0001072	
DB08678	BE0003769	
DB08680	BE0001594	
DB08681	BE0001594	
DB08682	BE0001594	
DB08683	BE0003382	
DB08684	BE0001723	
DB08685	BE0004375	
DB08686	BE0001732	
DB08687	BE0002217	
DB08687	BE0002374	
DB08688	BE0004376	
DB08689	BE0003849	
DB08689	BE0003850	
DB08689	BE0003851	
DB08689	BE0003852	
DB08689	BE0000176	
DB08689	BE0002254	
DB08689	BE0002252	
DB08689	BE0002257	
DB08689	BE0004377	
DB08689	BE0004378	
DB08689	BE0004379	
DB08689	BE0004380	
DB08689	BE0004381	
DB08690	BE0003342	
DB08690	BE0003845	
DB08690	BE0003846	
DB08690	BE0003847	
DB08690	BE0003854	
DB08690	BE0000938	
DB08690	BE0001005	
DB08690	BE0003855	
DB08690	BE0003856	
DB08690	BE0003857	
DB08690	BE0003858	
DB08690	BE0003859	
DB08690	BE0003860	
DB08690	BE0003861	
DB08690	BE0003849	
DB08690	BE0003850	
DB08690	BE0003851	
DB08690	BE0003852	
DB08690	BE0004378	
DB08690	BE0003884	
DB08690	BE0003885	
DB08690	BE0003886	
DB08690	BE0003952	
DB08690	BE0003953	
DB08690	BE0003954	
DB08691	BE0001824	
DB08691	BE0004043	
DB08692	BE0003531	
DB08693	BE0003531	
DB08694	BE0001072	
DB08694	BE0003734	
DB08695	BE0001167	
DB08697	BE0000895	
DB08698	BE0004383	
DB08699	BE0004384	
DB08701	BE0001478	
DB08701	BE0004385	
DB08702	BE0003355	
DB08703	BE0004386	
DB08704	BE0003869	
DB08705	BE0001277	
DB08706	BE0001478	
DB08707	BE0001277	
DB08708	BE0001277	
DB08709	BE0001277	
DB08710	BE0001478	
DB08711	BE0003007	
DB08712	BE0001723	
DB08713	BE0004017	
DB08714	BE0004017	
DB08715	BE0004017	
DB08717	BE0004387	
DB08718	BE0002012	
DB08719	BE0003372	
DB08720	BE0003372	
DB08721	BE0003372	
DB08722	BE0003372	
DB08723	BE0003372	
DB08723	BE0004018	
DB08724	BE0003372	
DB08725	BE0003372	
DB08726	BE0004228	
DB08726	BE0004148	
DB08726	BE0003372	
DB08727	BE0003372	
DB08728	BE0003372	
DB08728	BE0004018	
DB08729	BE0000182	
DB08730	BE0001019	
DB08731	BE0001358	
DB08732	BE0003801	
DB08732	BE0004014	
DB08733	BE0003872	
DB08734	BE0000324	
DB08737	BE0000123	
DB08738	BE0002148	
DB08739	BE0002148	
DB08740	BE0000941	
DB08741	BE0004138	
DB08742	BE0003728	
DB08742	BE0000779	
DB08743	BE0000854	
DB08744	BE0000220	
DB08745	BE0000216	
DB08746	BE0000216	
DB08747	BE0004389	
DB08748	BE0003801	
DB08748	BE0004390	
DB08749	BE0000988	
DB08750	BE0000005	
DB08751	BE0001076	
DB08752	BE0001646	
DB08753	BE0004391	
DB08754	BE0004391	
DB08755	BE0001646	
DB08756	BE0003761	
DB08756	BE0003762	
DB08756	BE0001016	
DB08756	BE0004191	
DB08757	BE0002012	
DB08758	BE0002012	
DB08759	BE0004058	
DB08760	BE0000215	
DB08761	BE0001873	
DB08762	BE0003753	
DB08763	BE0001739	
DB08765	BE0000322	
DB08765	BE0001855	
DB08766	BE0003882	
DB08767	BE0004362	
DB08767	BE0004363	
DB08768	BE0001072	
DB08770	BE0000924	
DB08771	BE0000329	
DB08772	BE0004353	
DB08772	BE0000747	
DB08773	BE0000123	
DB08773	BE0003740	
DB08774	BE0003382	
DB08775	BE0001504	
DB08776	BE0003382	
DB08777	BE0003382	
DB08778	BE0003382	
DB08779	BE0003382	
DB08780	BE0003382	
DB08781	BE0003382	
DB08782	BE0000322	
DB08783	BE0000623	
DB08784	BE0004420	
DB08785	BE0004421	
DB08786	BE0001120	
DB08787	BE0001120	
DB08788	BE0001120	
DB08789	BE0001120	
DB08790	BE0001167	
DB08791	BE0000915	
DB08795	BE0004644	
DB08795	BE0004335	
DB08795	BE0004643	
DB08795	BE0004290	
DB08795	BE0003624	
DB08798	BE0002360	
DB08799	BE0000442	
DB08800	BE0000442	
DB08801	BE0000442	
DB08801	BE0000560	
DB08802	BE0000442	
DB08804	BE0000132	
DB08805	BE0000112	
DB08806	BE0000112	
DB08807	BE0000172	
DB08807	BE0000694	
DB08807	BE0000291	
DB08807	BE0000797	
DB08807	BE0001012	
DB08808	BE0000172	
DB08808	BE0000694	
DB08808	BE0001012	
DB08809	BE0003862	
DB08809	BE0000819	
DB08810	BE0000291	
DB08810	BE0000451	
DB08810	BE0000084	
DB08811	BE0001133	
DB08811	BE0000631	
DB08811	BE0000436	
DB08811	BE0002085	
DB08813	BE0000280	
DB08813	BE0001159	
DB08813	BE0001126	
DB08813	BE0004689	
DB08814	BE0000017	
DB08814	BE0001086	
DB08814	BE0000005	
DB08814	BE0000631	
DB08815	BE0000756	
DB08815	BE0000451	
DB08815	BE0000650	
DB08815	BE0000291	
DB08815	BE0000342	
DB08815	BE0000289	
DB08816	BE0000110	
DB08818	BE0001113	
DB08818	BE0001085	
DB08818	BE0004702	
DB08818	BE0004512	
DB08818	BE0004606	
DB08818	BE0004930	
DB08818	BE0004933	
DB08818	BE0004935	
DB08818	BE0004936	
DB08818	BE0004940	
DB08818	BE0004944	
DB08818	BE0004948	
DB08818	BE0004952	
DB08818	BE0004942	
DB08818	BE0004943	
DB08819	BE0000610	
DB08820	BE0001195	
DB08822	BE0000062	
DB08827	BE0000232	
DB08828	BE0004659	
DB08835	BE0000568	
DB08836	BE0000221	
DB08837	BE0001355	
DB08837	BE0002343	
DB08837	BE0004784	
DB08837	BE0000781	
DB08838	BE0000342	
DB08838	BE0003580	
DB08838	BE0004661	
DB08838	BE0000365	
DB08838	BE0000644	
DB08838	BE0002226	
DB08838	BE0004768	
DB08839	BE0000749	
DB08839	BE0000451	
DB08839	BE0000311	
DB08839	BE0009583	
DB08839	BE0000118	
DB08844	BE0000007	
DB08845	BE0001217	
DB08846	BE0000267	
DB08846	BE0000322	
DB08846	BE0003625	
DB08846	BE0000535	
DB08846	BE0003626	
DB08846	BE0003627	
DB08846	BE0003628	
DB08846	BE0003629	
DB08846	BE0002437	
DB08846	BE0001653	
DB08846	BE0003634	
DB08846	BE0001209	
DB08846	BE0003761	
DB08846	BE0001132	
DB08846	BE0000872	
DB08846	BE0001316	
DB08846	BE0000577	
DB08848	BE0004776	
DB08848	BE0000249	
DB08848	BE0004733	
DB08848	BE0004777	
DB08855	BE0000705	
DB08855	BE0000099	
DB08855	BE0000785	
DB08860	BE0000574	
DB08860	BE0000516	
DB08862	BE0000402	
DB08862	BE0000036	
DB08862	BE0001062	
DB08862	BE0000953	
DB08862	BE0000872	
DB08862	BE0001158	
DB08864	BE0004136	
DB08864	BE0000956	
DB08865	BE0000359	
DB08865	BE0000915	
DB08867	BE0000557	
DB08867	BE0000794	
DB08867	BE0000132	
DB08868	BE0002432	
DB08868	BE0002365	
DB08868	BE0008652	
DB08868	BE0009882	
DB08868	BE0009881	
DB08869	BE0000625	
DB08870	BE0003479	
DB08871	BE0000246	
DB08871	BE0000026	
DB08872	BE0000691	
DB08872	BE0002396	
DB08873	BE0004701	
DB08874	BE0004732	
DB08875	BE0000915	
DB08875	BE0000369	
DB08875	BE0002411	
DB08876	BE0004806	
DB08877	BE0004145	
DB08877	BE0002408	
DB08879	BE0000999	
DB08880	BE0000382	
DB08881	BE0000634	
DB08882	BE0000854	
DB08883	BE0000640	
DB08885	BE0000163	
DB08885	BE0003148	
DB08885	BE0004736	
DB08888	BE0001180	
DB08888	BE0000910	
DB08888	BE0001125	
DB08889	BE0002348	
DB08889	BE0004739	
DB08889	BE0002347	
DB08889	BE0004737	
DB08889	BE0002349	
DB08889	BE0004738	
DB08890	BE0003502	
DB08891	BE0000217	
DB08891	BE0002340	
DB08892	BE0000217	
DB08892	BE0002340	
DB08893	BE0001012	
DB08894	BE0000654	
DB08895	BE0004145	
DB08895	BE0002408	
DB08895	BE0003493	
DB08895	BE0004146	
DB08896	BE0000029	
DB08896	BE0000369	
DB08896	BE0000023	
DB08896	BE0000453	
DB08896	BE0000852	
DB08896	BE0000205	
DB08896	BE0002131	
DB08896	BE0000748	
DB08896	BE0003379	
DB08896	BE0004741	
DB08896	BE0001039	
DB08896	BE0000841	
DB08896	BE0000036	
DB08896	BE0000634	
DB08896	BE0003390	
DB08896	BE0004742	
DB08896	BE0000014	
DB08896	BE0002411	
DB08897	BE0000092	
DB08897	BE0000560	
DB08897	BE0000045	
DB08897	BE0000405	
DB08897	BE0000247	
